chr7	19431870	19431951	novel:chr7_19537	89.3	-	19431870	19431951	0,0,0	1	81,	0,
chr7	35755509	35755573	novel:chr7_19812	46.8	-	35755509	35755573	0,0,0	1	64,	0,
chr7	44625690	44625751	novel:chr7_18144	44.0	+	44625690	44625751	0,0,0	1	61,	0,
chr7	46059957	46060015	novel:chr7_18210	57.0	+	46059957	46060015	0,0,0	1	58,	0,
chr7	48961534	48961595	novel:chr7_18231	132.1	+	48961534	48961595	0,0,0	1	61,	0,
chr7	59242995	59243060	novel:chr7_20033	23.6	-	59242995	59243060	0,0,0	1	65,	0,
chr7	67636125	67636191	novel:chr7_20257	76.5	-	67636125	67636191	0,0,0	1	66,	0,
chr7	70280411	70280468	novel:chr7_18392	63.5	+	70280411	70280468	0,0,0	1	57,	0,
chr7	73618005	73618065	novel:chr7_18407	63.9	+	73618005	73618065	0,0,0	1	60,	0,
chr7	79505278	79505336	novel:chr7_20327	857.3	-	79505278	79505336	0,0,0	1	58,	0,
chr7	81613306	81613368	novel:chr7_20367	91.0	-	81613306	81613368	0,0,0	1	62,	0,
chr7	81873660	81873721	novel:chr7_18484	353.4	+	81873660	81873721	0,0,0	1	61,	0,
chr7	83677217	83677278	novel:chr7_20381	43.8	-	83677217	83677278	0,0,0	1	61,	0,
chr7	90303420	90303486	novel:chr7_20414	43.1	-	90303420	90303486	0,0,0	1	66,	0,
chr7	92823269	92823341	novel:chr7_18584	51.9	+	92823269	92823341	0,0,0	1	72,	0,
chr7	99466661	99466717	novel:chr7_20473	31.3	-	99466661	99466717	0,0,0	1	56,	0,
chr7	99535191	99535250	novel:chr7_20485	70.3	-	99535191	99535250	0,0,0	1	59,	0,
chr7	99704881	99704949	novel:chr7_18662	112.0	+	99704881	99704949	0,0,0	1	68,	0,
chr7	123267692	123267744	novel:chr7_18972	36.7	+	123267692	123267744	0,0,0	1	52,	0,
chr7	127725079	127725130	novel:chr7_20848	44.2	-	127725079	127725130	0,0,0	1	51,	0,
chr7	140118492	140118556	novel:chr7_19224	352.9	+	140118492	140118556	0,0,0	1	64,	0,
chr8	9084102	9084176	novel:chr8_22370	439.5	-	9084102	9084176	0,0,0	1	74,	0,
chr8	9084106	9084180	novel:chr8_21109	440.5	+	9084106	9084180	0,0,0	1	74,	0,
chr8	13885879	13885933	novel:chr8_22432	674.6	-	13885879	13885933	0,0,0	1	54,	0,
chr8	45396571	45396627	novel:chr8_22610	128.8	-	45396571	45396627	0,0,0	1	56,	0,
chr8	54886241	54886301	novel:chr8_22675	380.9	-	54886241	54886301	0,0,0	1	60,	0,
chr8	64851470	64851536	novel:chr8_22734	2232.2	-	64851470	64851536	0,0,0	1	66,	0,
chr8	71349636	71349700	novel:chr8_21608	16.4	+	71349636	71349700	0,0,0	1	64,	0,
chr8	71596312	71596376	novel:chr8_21623	27.8	+	71596312	71596376	0,0,0	1	64,	0,
chr8	72702970	72703029	novel:chr8_21669	321.2	+	72702970	72703029	0,0,0	1	59,	0,
chr8	83897305	83897358	novel:chr8_22981	96.6	-	83897305	83897358	0,0,0	1	53,	0,
chr8	84094691	84094756	novel:chr8_21748	239.2	+	84094691	84094756	0,0,0	1	65,	0,
chr8	84897371	84897426	novel:chr8_23019	39.6	-	84897371	84897426	0,0,0	1	55,	0,
chr8	84921231	84921287	novel:chr8_23024	2353.0	-	84921231	84921287	0,0,0	1	56,	0,
chr8	88527065	88527125	novel:chr8_21840	43.0	+	88527065	88527125	0,0,0	1	60,	0,
chr8	93862119	93862179	novel:chr8_21891	286.2	+	93862119	93862179	0,0,0	1	60,	0,
chr8	95576602	95576658	novel:chr8_21951	372.0	+	95576602	95576658	0,0,0	1	56,	0,
chr8	99367507	99367570	novel:chr8_23160	858.3	-	99367507	99367570	0,0,0	1	63,	0,
chr8	106934675	106934733	novel:chr8_23243	111.0	-	106934675	106934733	0,0,0	1	58,	0,
chr8	110748403	110748474	novel:chr8_23280	57.5	-	110748403	110748474	0,0,0	1	71,	0,
chr8	119296050	119296104	novel:chr8_23370	220.2	-	119296050	119296104	0,0,0	1	54,	0,
chr8	120484589	120484644	novel:chr8_23398	19.4	-	120484589	120484644	0,0,0	1	55,	0,
chr8	125212489	125212547	novel:chr8_23496	32.8	-	125212489	125212547	0,0,0	1	58,	0,
chr8	125837774	125837841	novel:chr8_23508	329.4	-	125837774	125837841	0,0,0	1	67,	0,
chr8	126392148	126392208	novel:chr8_23514	110.2	-	126392148	126392208	0,0,0	1	60,	0,
chr9	7784384	7784443	novel:chr9_25028	69.6	-	7784384	7784443	0,0,0	1	59,	0,
chr9	15738956	15739013	novel:chr9_23641	21.8	+	15738956	15739013	0,0,0	1	57,	0,
chr9	40696226	40696282	novel:chr9_23862	37.1	+	40696226	40696282	0,0,0	1	56,	0,
chr9	42093824	42093884	novel:chr9_25331	36.0	-	42093824	42093884	0,0,0	1	60,	0,
chr9	50699279	50699331	novel:chr9_24025	164.9	+	50699279	50699331	0,0,0	1	52,	0,
chr9	51103576	51103634	novel:chr9_24034	481.5	+	51103576	51103634	0,0,0	1	58,	0,
chr9	51925628	51925693	novel:chr9_24041	65.5	+	51925628	51925693	0,0,0	1	65,	0,
chr9	54642840	54642899	novel:chr9_25476	59.5	-	54642840	54642899	0,0,0	1	59,	0,
chr9	57141917	57141997	novel:chr9_24118	84.5	+	57141917	57141997	0,0,0	1	80,	0,
chr9	57420675	57420728	novel:chr9_25511	161.2	-	57420675	57420728	0,0,0	1	53,	0,
chr9	62414665	62414727	novel:chr9_25572	109.5	-	62414665	62414727	0,0,0	1	62,	0,
chr9	67761258	67761324	novel:chr9_24301	90.9	+	67761258	67761324	0,0,0	1	66,	0,
chr9	74966743	74966804	novel:chr9_24385	1248.6	+	74966743	74966804	0,0,0	1	61,	0,
chr9	88325741	88325802	novel:chr9_25779	256.1	-	88325741	88325802	0,0,0	1	61,	0,
chr9	88325746	88325806	novel:chr9_24492	155.2	+	88325746	88325806	0,0,0	1	60,	0,
chr9	110100916	110100972	novel:chr9_26060	300.8	-	110100916	110100972	0,0,0	1	56,	0,
chr9	111053530	111053600	novel:chr9_24825	70.2	+	111053530	111053600	0,0,0	1	70,	0,
chr9	114904875	114904938	novel:chr9_26118	56.1	-	114904875	114904938	0,0,0	1	63,	0,
chr9	118341529	118341596	novel:chr9_26140	33.3	-	118341529	118341596	0,0,0	1	67,	0,
chr9	123850957	123851021	novel:chr9_26202	660.4	-	123850957	123851021	0,0,0	1	64,	0,
chrX	7585231	7585297	novel:chrX_47695	44.6	+	7585231	7585297	0,0,0	1	66,	0,
chrX	20945705	20945762	novel:chrX_48729	58.2	-	20945705	20945762	0,0,0	1	57,	0,
chrX	49784794	49784855	novel:chrX_48798	131.4	-	49784794	49784855	0,0,0	1	61,	0,
chrX	51389615	51389677	novel:chrX_48802	43.3	-	51389615	51389677	0,0,0	1	62,	0,
chrX	70539663	70539722	novel:chrX_48933	30.2	-	70539663	70539722	0,0,0	1	59,	0,
chrX	95848779	95848843	novel:chrX_48160	1359.5	+	95848779	95848843	0,0,0	1	64,	0,
chrX	120346011	120346068	novel:chrX_48275	1255.3	+	120346011	120346068	0,0,0	1	57,	0,
chrX	166510852	166510910	novel:chrX_48586	41.6	+	166510852	166510910	0,0,0	1	58,	0,
